"","Binomial","mean_slope","mean_abundance_change","median_abundance_change","mean_temporal_shift","n_populations"
"2867","Merluccius_albidus",-0.000770909290285929,-0.74747607501029,-0.74747607501029,17.6666666666667,3
"2868","Merluccius_australis",-0.00961097652885503,-0.53696928744593,-0.506024096385542,41.6666666666667,3
"2869","Merluccius_bilinearis",0.000972403441106328,1.46446070028438,-0.120278041239729,24.7241379310345,29
"2870","Merluccius_capensis",-0.0280415156185079,-0.359802403035294,-0.446306192071974,24.75,4
"2871","Merluccius_gayi",0.00516424961362979,0.178039429781476,0.534069097888676,20.8,5
"2872","Merluccius_hubbsi",0.015930815153662,0.449513298643691,-0.123240885156822,14,6
"2873","Merluccius_merluccius",0.00903176994001274,0.539536182011246,0.0961465089660434,21.7272727272727,11
"2874","Merluccius_paradoxus",-0.0802574254360358,-0.999983423340961,-0.999983423340961,53,1
"2875","Merluccius_polli",0.0735895923744894,5.25,5.25,12,1
"2876","Merluccius_productus",0.000202789375456597,Inf,0.255213563268573,17,7
"2877","Meroles_anchietae",-0.115185279470128,-0.862068965517241,-0.862068965517241,5,1
"2878","Merops_apiaster",0.0318387485070752,8.73384137113099,0.25,11.1176470588235,17
"2879","Mesembrinibis_cayennensis",0.0292256071356436,0.5,0.5,5,1
"2880","Mesembriomys_gouldii",-0.0114219812216115,Inf,-1,14.125,24
"2881","Mesembriomys_macrurus",0.00792745489798678,Inf,0.833333333333333,5.08333333333333,24
"2882","Mesonauta_festivus",0.0770497447959382,12,12,8.5,8
"2883","Mesoplodon_bidens",0.00183031019301717,Inf,Inf,23,1
"2884","Mesopristes_argenteus",0.012830305050716,1.32456248824586,1.67441860465116,4.33333333333333,3
"2885","Metachirus_nudicaudatus",-0.0213446944947999,-0.701440105414,-0.701440105414,14,2
"2886","Metopidius_indicus",-0.0869369788236955,-0.6,-0.6,4,1
"2887","Metynnis_guaporensis",0.00924201757582555,Inf,Inf,9.5,4
"2888","Metynnis_hypsauchen",-0.00123129859582123,NA,NA,10,2
"2889","Metynnis_lippincottianus",-0.0061848265806246,-1,-1,9.71428571428571,7
"2890","Metynnis_luna",0.00283093755188182,Inf,Inf,9.5,4
"2891","Metynnis_maculatus",-0.00037003546891127,Inf,Inf,9.6,10
"2892","Meuschenia_australis",0.0142298569857325,-0.329873691561081,-0.329873691561081,10,2
"2893","Meuschenia_scaber",0.0476351323000469,0.811422743498215,0.811422743498215,4,1
"2894","Micaelamys_namaquensis",0.0917703733555925,0.25,0.25,1,1
"2895","Micoureus_demerarae",0.221848749616271,1.5,1.5,1,1
"2896","Micoureus_paraguayanus",0.0309064972116608,6.90430463576159,6.90430463576159,13,1
"2897","Micrastur_ruficollis",7.66516192152619e-19,0,0,1,1
"2898","Micrathene_whitneyi",-3.78059763431304e-05,0.0119615521537915,0.0119615521537915,27,1
"2899","Microcanthus_strigatus",-0.0183209415327884,-0.629542483660131,-0.653333333333333,15.3333333333333,3
"2900","Microcarbo_africanus",0.254003675315414,1.4057068938249,0.839884998768273,1,4
"2901","Microcarbo_coronatus",-0.00823317817533503,-0.417699115044248,-0.417699115044248,36,1
"2902","Microcarbo_melanoleucos",-0.0143404492572637,-0.758474576271186,-0.758474576271186,34,1
"2903","Microcarbo_niger",-0.407179834495152,-0.254663955659871,-0.642487046632124,1.94736842105263,19
"2904","Microcarbo_pygmaeus",0.0150494622447935,Inf,0.146627048988932,15.7,10
"2905","Microcebus_murinus",0.082405124323034,0.48,0.48,2,1
"2906","Microgadus_proximus",0.0172161295422976,53.6548928481906,14.9655172413793,12.5,6
"2907","Microgadus_tomcod",0.0231652850971215,50.2638585245661,0,4.48275862068965,29
"2908","Microgale_drouhardi",0.338346804812544,4,4,2,1
"2909","Microgale_fotsifotsy",0.150514997832006,1.5,1.5,2,1
"2910","Microgale_longicaudata",-0.0880456295278408,-0.375,-0.375,2,1
"2911","Microgale_talazaci",0.183988392647344,2,2,2,1
"2912","Microgobius_carri",-0.0182211033980238,NA,NA,10,1
"2913","Microgobius_meeki",0.0162795250350235,NA,NA,10,1
"2914","Micromesistius_australis",-0.0394051344378077,-0.159863178931862,-0.609589536795587,25,3
"2915","Micromesistius_poutassou",0.00476505407739288,0.17675958600956,0.405552752233216,24.5,4
"2916","Micromys_minutus",0.000145874991283718,0.01,0.01,21,1
"2917","Micronisus_gabar",-0.00117187679978341,-0.0702358179043976,-0.117647058823529,26.6666666666667,6
"2918","Micronycteris_megalotis",-0.269795311511839,-1,-1,1.5,2
"2919","Micronycteris_minuta",-0.954242509438687,-1,-1,1,1
"2920","Microphis_lineatus",-0.0543121162941536,2,2,27,2
"2921","Micropogonias_furnieri",0.0302792954429705,3.47423856452531,0.248062015503876,6.31578947368421,19
"2922","Micropogonias_undulatus",0.0308305340281177,Inf,3.71031625745175,18.75,4
"2923","Micropterus_dolomieu",-0.00640504433670943,-0.237751998622239,-0.339583333333333,18.375,8
"2924","Micropterus_salmoides",-0.00482066086957827,Inf,0.348178137651822,13.8571428571429,21
"2925","Microspathodon_chrysurus",0.00265566595319106,0.452420646838348,0.0133333333333332,3.30769230769231,13
"2926","Microspingus_cabanisi",-0.243038048686176,-0.5,-0.5,1,1
"2927","Microstomus_achne",0.0381541399104723,Inf,Inf,10,1
"2928","Microstomus_bathybius",-0.000780573156038872,Inf,0.561538461538462,8.5,4
"2929","Microstomus_kitt",0.00571768605103282,0.191037735849057,0.191037735849057,14,1
"2930","Microstomus_pacificus",0.0110525858928342,3.62085813263561,0.114214114764616,19.5,10
"2931","Microtus_agrestis",0.00111809016563611,0.159717250057044,-0.369230769230769,20,9
"2932","Microtus_arvalis",0.00790723835805929,1.71725889535467,0.00814331419962022,15.25,12
"2933","Microtus_californicus",-0.000163428501014575,0.0518218259109312,0.0518218259109312,12,2
"2934","Microtus_longicaudus",-0.121012280081157,-0.522207267833109,-1,9.25,4
"2935","Microtus_montanus",0.0442896570587627,14.3516949152542,14.3516949152542,11.5,2
"2936","Microtus_oeconomus",-0.00743346948715475,0.516402714932127,-0.509615384615385,14.6666666666667,6
"2937","Microtus_pennsylvanicus",-0.0128048809532555,Inf,-0.225530251501567,5,14
"2938","Microtus_subterraneus",0.00628286256830654,-0.0100205761316872,-0.0100205761316872,11.5,2
"2939","Microtus_townsendii",0.435878947866944,9.68305928496003,9.68305928496003,2,1
"2940","Micrurus_corallinus",-0.176091259055629,-0.5,-0.5,1,1
"2941","Milvago_chimachima",-0.127062692915442,Inf,0.416666666666667,3.5,4
"2942","Milvus_migrans",0.060019605498954,1.17616507171858,-0.388418079096045,26.4,15
"2943","Milvus_milvus",0.0471476046817408,26.7477419354839,16.2,17.6,5
"2944","Mimon_bennettii",-0.150514997832033,-1,-1,2,1
"2945","Mimus_polyglottos",3.2616497298303e-05,0.0349999999999999,0.0349999999999999,44,2
"2946","Mimus_saturninus",0.0385350881364036,1.66666666666667,1.66666666666667,10,1
"2947","Miniopterus_schreibersii",0.0245782195560783,-0.192954436529203,-0.141363309587609,19.3333333333333,3
"2948","Mionectes_macconnelli",0.00143112513531674,0.0126441722186403,-0.0378250591016548,4,3
"2949","Mionectes_oleagineus",-0.0657759006800343,0.918142368130239,0.918142368130239,7.5,2
"2950","Mionectes_rufiventris",1.02263399282306e-16,0,0,1,1
"2951","Mirounga_angustirostris",0.0259789501416851,1.60416666666667,1.60416666666667,16,1
"2952","Mirounga_leonina",0.00400472960950779,-0.0455227135529739,0.0328778717239479,17,4
"2953","Misgurnus_anguillicaudatus",0.192710936794175,30,30,6,1
"2954","Misgurnus_fossilis",-0.00496471674500583,-0.75,-0.75,5,1
"2955","Mitu_salvini",7.55953422881637e-05,-0.337336244541485,-0.337336244541485,10,1
"2956","Mitu_tuberosum",0.00649926323309258,0.832191780821918,0.832191780821918,3,1
"2957","Mixophyes_fleayi",0.115665601940965,7.67564147129071,7.67564147129071,6.5,2
"2958","Mniotilta_varia",-0.00308864886243804,0.50481210321751,0.2656,38.9090909090909,11
"2959","Mobula_alfredi",0.0718697804501802,0.810131605933062,0.977873322147651,4.25,4
"2960","Mobula_birostris",-0.0101064548072816,-0.803749796233775,-0.844444444444444,14.3333333333333,3
"2961","Mobula_kuhlii",-0.0445468974389779,-0.9144,-0.9144,15,1
"2962","Mobula_mobular",-0.000336697885515056,0.927590511860175,-0.550561797752809,2.66666666666667,3
"2963","Moenkhausia_abyss",0.000158942849032985,-1,-1,10,2
"2964","Moenkhausia_chrysargyrea",0.017211328887305,0.5,0.5,9,1
"2965","Moenkhausia_collettii",0.0477306143668174,Inf,Inf,9,1
"2966","Moenkhausia_grandisquamis",-0.00608714026090596,Inf,Inf,9.5,2
"2967","Moenkhausia_intermedia",-0.124524737507677,Inf,-0.621266256967272,6.2,10
"2968","Moenkhausia_lepidura",0.0116453952624934,Inf,Inf,9.625,8
"2969","Moenkhausia_oligolepis",0.0017620002365101,NA,NA,10,1
"2970","Moenkhausia_sanctaefilomenae",-0.0402967504723951,-0.0837186354109516,-0.0837186354109516,1,2
"2971","Moenkhausia_sthenosthoma",0.00372700065038738,-1,-1,9.66666666666667,6
"2972","Moenkhausia_surinamensis",0.060452004927809,5,5,9,1
"2973","Mogurnda_adspersa",-0.0113039479521879,-0.109026369168357,-0.109026369168357,2.5,2
"2974","Mogurnda_mogurnda",-0.0343635926155917,-0.75,-0.75,6,1
"2975","Molossus_molossus",0.0813636487488538,0.476190476190476,0.476190476190476,2,1
"2976","Molothrus_ater",-0.00891945404345703,-0.501062856068094,-0.727032520325203,42,10
"2977","Molothrus_bonariensis",-0.118613572236229,-0.37451737567316,-0.513089005235602,6,3
"2978","Molva_dypterygia",0.00545884843840317,0.332919407526737,0.332919407526737,22.5,2
"2979","Molva_molva",0.010425741375395,13.2857142857143,13.2857142857143,23,1
"2980","Monachus_monachus",-0.0546306779122826,-0.393633540372671,-0.393633540372671,19.5,2
"2981","Monachus_schauinslandi",-1.76361735058098e-05,-0.0325818036107797,-0.227722772277228,12.4,5
"2982","Monarcha_melanopsis",1.23416730833706,Inf,Inf,1,3
"2983","Monodactylus_argenteus",-0.166562665520749,1.14454098471072,-0.831683168316832,3.33333333333333,3
"2984","Monodactylus_falciformis",0.012113337929721,42.4516470244731,0.304300047778309,9.16666666666667,6
"2985","Monodelphis_americana",-0.0623588161224085,-0.75,-0.75,1,2
"2986","Monodelphis_domestica",8.68502116489053e-05,Inf,Inf,1,1
"2987","Monodelphis_kunsi",0.12710667722245,Inf,Inf,3,1
"2988","Monodelphis_scalops",-0.397940008671902,-1,-1,1,1
"2989","Monodon_monoceros",0.00886707789730756,0.949299686545253,0.949299686545253,26,2
"2990","Monotaxis_grandoculis",-0.00111864546928291,1.31203929017037,1.99834026208052,8.66666666666667,3
"2991","Monticola_saxatilis",-0.00497973134286144,-0.5762,-0.5762,16,1
"2992","Monticola_solitarius",0.0027407481971076,0.7321,0.7321,16,1
"2993","Moolgarda_cunnesius",-0.337923287040204,Inf,Inf,6.5,2
"2994","Mora_moro",0.0155677044627406,0.0745762711864406,0.0745762711864406,2,1
"2995","Morelia_spilota",0.00160903248780048,0.5,0.5,8,1
"2996","Morethia_boulengeri",-0.0225799973534159,-0.350339536114296,-0.350339536114296,3,2
"2997","Mormyrops_anguilloides",0.0959519405459847,6.72222222222222,5.8,5,3
"2998","Mormyrus_longirostris",0.0964816060767258,5.80909452188799,3.43485571044265,10.75,4
"2999","Morone_americana",-0.086071761337763,1.95028786250492,-0.5,12.8333333333333,12
"3000","Morone_chrysops",-0.00652026070418341,2.36793368923129,-0.692307692307692,15,5
"3001","Morone_saxatilis",0.0943923806991312,8.3446268290067,0.264688940092166,5.03333333333333,30
"3002","Morus_bassanus",0.0169624762556017,Inf,1.2377408103615,24.04,25
"3003","Morus_capensis",-0.0062410912424768,0.185576695926734,-0.0582276616730889,23.25,4
"3004","Morus_serrator",0.173393743112433,1.375,1.375,2,1
"3005","Moschus_moschiferus",-0.00382717925162501,0.315936350551735,0.315936350551735,26.5,2
"3006","Motacilla_alba",0.00101161893300329,-0.102541601919221,-0.0941176470588235,16.6363636363636,11
"3007","Motacilla_cinerea",-0.012064819197277,0.0346432613333333,0.0447246400000001,20,5
"3008","Motacilla_flava",-0.00470352391036529,-0.139158999073214,-0.513361502496863,22.2,5
"3009","Moxostoma_anisurum",0.00072706729834813,Inf,0,21,3
"3010","Moxostoma_carinatum",-0.00210642828526858,-0.583333333333333,-0.583333333333333,13,2
"3011","Moxostoma_macrolepidotum",-6.1084580677221e-06,Inf,0.636363636363636,7.75,4
"3012","Moxostoma_robustum",-0.0164723467213714,-0.237894736842105,-0.237894736842105,5,1
"3013","Moxostoma_valenciennesi",-0.00408885614932434,Inf,Inf,7.5,2
"3014","Mugil_cephalus",-0.00924856800654797,4.33730305353016,-0.0964570123221904,6.66666666666667,18
"3015","Mugil_curema",-0.018398609283454,9.80667423767355,-0.333333333333333,3,7
"3016","Mugil_gaimardianus",0.0879414697245931,2.41717791411043,2.41717791411043,3,1
"3017","Mugil_incilis",-0.0334237554869399,-1,-1,1,1
"3018","Mugil_liza",-0.0182286744987407,Inf,0.53020328020328,5.16666666666667,6
"3019","Mugil_rubrioculus",-0.137396657332889,-1,-1,10,1
"3020","Mugil_trichodon",-0.0728844135920957,NA,NA,10,1
"3021","Mulloidichthys_flavolineatus",0.140876471488845,1.94734965082886,1.94734965082886,6,2
"3022","Mulloidichthys_martinicus",0.00181563906058371,0.105263157894737,0.105263157894737,7,1
"3023","Mulloidichthys_vanicolensis",0.000879660532009172,-0.701171783086794,-0.701171783086794,11,1
"3024","Mullus_argentinae",-0.231343917445067,-0.666323040387107,-0.666323040387107,2,1
"3025","Mullus_barbatus",0.0614168452379954,1.37636293261229,1.37636293261229,9.5,2
"3026","Mullus_surmuletus",0.17455984987555,9.56102856177826,1.81967213114754,9,7
"3027","Mungos_mungo",0.0169279254842006,0.44017094017094,0.44017094017094,10.5,2
"3028","Muntiacus_muntjak",-0.0148288801977403,0.801118271481001,0.801118271481001,7,2
"3029","Muraena_helena",0.123368069332823,Inf,Inf,1.5,2
"3030","Mus_minutoides",-0.121767705209522,-0.692307692307692,-0.692307692307692,1.5,2
"3031","Mus_musculus",0.0398725088975325,1.70946640196756,0.5,2.8,5
"3032","Muscardinus_avellanarius",-0.22610330300676,-0.267781877806365,-0.410683977780412,6.2,5
"3033","Muscicapa_striata",-0.0018700841949345,0.244402781095147,-0.0462555066079295,18.2727272727273,11
"3034","Mustela_erminea",-0.0273954035659654,-0.366070809333183,-0.690511033816593,9.13636363636364,22
"3035","Mustela_frenata",-0.00961963497203116,-0.431818181818182,-0.431818181818182,5,2
"3036","Mustela_nivalis",0.00161815029627623,0.183333333333333,-0.45,11.6666666666667,3
"3037","Mustelus_canis",0.000813958228982673,-0.322188449848024,-0.322188449848024,31,1
"3038","Mustelus_mustelus",0.00189854994858645,0.614597402597403,-0.076,10.75,4
"3039","Mustelus_schmitti",-0.13504900672259,-0.263996765676263,-0.263996765676263,1,2
"3040","Myadestes_obscurus",-0.00379257705853928,-0.395066998430578,-0.250396825396825,19.25,4
"3041","Myadestes_occidentalis",0.0584043363485837,1.26153846153846,1.26153846153846,3,1
"3042","Myadestes_townsendi",8.90071658481904e-05,0.0415419139068447,0.246290801186944,41,3
"3043","Mycteria_americana",0.00226934383197487,1.07033719704953,1.07033719704953,6,2
"3044","Mycteria_cinerea",0.0258733037212813,0.4,0.4,3,1
"3045","Mycteria_leucocephala",0.0939334017989589,0.828949935923467,0.828949935923467,3,1
"3046","Mycteroperca_bonaci",0.116929756763969,Inf,2.625,2.71428571428571,7
"3047","Mycteroperca_interstitialis",-0.0172446342442562,Inf,Inf,2,2
"3048","Mycteroperca_microlepis",-0.258879493241591,-0.449068444155578,-0.848484848484849,32.6666666666667,3
"3049","Mycteroperca_olfax",0.000512784495821268,0.0393249905195296,0.0393249905195296,7,1
"3050","Mycteroperca_tigris",0.0530016697470712,0.556818181818182,0.556818181818182,2,2
"3051","Mycteroperca_venenosa",-0.0950903079673281,Inf,Inf,2,2
"3052","Myiarchus_crinitus",-0.00056168542459755,0.0851519713012298,-0.262697579128901,39.25,8
"3053","Myiarchus_ferox",-0.0289448123114186,-0.5,-0.5,10,1
"3054","Myiarchus_swainsoni",-0.0316530119528232,-0.689964157706093,-0.689964157706093,17.5,2
"3055","Myiodynastes_luteiventris",0.000124872084928509,-0.0218897214967414,-0.0218897214967414,27,1
"3056","Myiodynastes_maculatus",-0.000183452675848058,0.106753812636166,-0.235294117647059,12,3
"3057","Myiopagis_caniceps",-0.0377113090750799,-0.649830220713073,-0.649830220713073,17.5,2
"3058","Myiopagis_viridicata",-0.0289028241712701,-0.577079107505071,-0.577079107505071,17.5,2
"3059","Myiophobus_fasciatus",-0.0848930422404432,-0.169354838709677,-0.169354838709677,5.5,2
"3060","Myiopsitta_monachus",-0.00491094284711012,Inf,1.5558,7.33333333333333,3
"3061","Myiornis_auricularis",-0.0201233373507375,-0.358870967741935,-0.358870967741935,17.5,2
"3062","Myiothlypis_flaveola",-0.00974288334765196,-0.48014888337469,-0.48014888337469,11.5,2
"3063","Myiothlypis_leucoblephara",-0.00999039917640152,0.41934212709474,0.379500580720093,9.25,4
"3064","Myiozetetes_similis",0.0173232376455533,2.31746031746032,2.28571428571429,8,3
"3065","Myleus_setiger",-0.00683088039059686,Inf,-1,9.5,6
"3066","Myleus_torquatus",-0.00535349031887784,NA,NA,10,1
"3067","Myliobatis_aquila",-0.00307764720452235,-0.607156308851224,-0.621468926553672,9.25,4
"3068","Myliobatis_goodei",-0.213602671448208,-0.392935254231689,-0.392935254231689,1,2
"3069","Myloplus_asterias",-0.00880408736641926,Inf,-0.75,9.6,10
"3070","Myloplus_lobatus",-0.00550491683016222,-0.833333333333333,-1,9.6,10
"3071","Myloplus_rubripinnis",-0.00928265662845134,NA,NA,9.5,4
"3072","Myloplus_tiete",0.505149978319953,2.75,2.75,1,1
"3073","Mylossoma_albiscopum",-0.015363503582961,Inf,-0.533333333333333,9.54545454545454,11
"3074","Mylossoma_aureum",0.0118007989890392,Inf,0,9,11
"3075","Mylossoma_duriventre",0.0301387292666366,0.337662337662338,0.337662337662338,3,1
"3076","Myocastor_coypus",0.0489140396101185,2.4240105564264,2.4240105564264,9,1
"3077","Myodes_gapperi",-0.106281514595865,Inf,-0.543142320273282,4.73684210526316,19
"3078","Myodes_glareolus",-0.00176458174336793,0.298579675228608,-0.36,15.8518518518519,27
"3079","Myodes_rufocanus",-0.00644252174593083,0.488063805631436,-0.324109084258915,23.125,8
"3080","Myodes_rutilus",0.000779463702717483,Inf,0.476052848885219,11.2857142857143,14
"3081","Myoprocta_pratti",0.00839950563261929,1.15096802262345,1.15096802262345,10,1
"3082","Myopus_schisticolor",0.00209727312208436,Inf,Inf,24,2
"3083","Myotis_bechsteinii",0.111992609468843,1.18117647058824,1.18117647058824,12,2
"3084","Myotis_capaccinii",0.0322101711398081,1.24239867157224,-0.0710026568555281,18.25,4
"3085","Myotis_dasycneme",-0.0933440286774126,1.22518518518519,1.22518518518519,16.5,2
"3086","Myotis_daubentonii",-0.00323763261925276,2.84001096383876,0.333167,18.1578947368421,19
"3087","Myotis_emarginatus",0.0383791194296798,Inf,5.247934,19.5384615384615,13
"3088","Myotis_escalerai",0.110897735600744,2.55400696864112,2.55400696864112,17,1
"3089","Myotis_keenii",-0.0906837545097169,-0.564102564102564,-0.564102564102564,4,1
"3090","Myotis_lucifugus",-0.150465252684479,-0.608333244581232,-0.77814813888333,5.1,10
"3091","Myotis_myotis",0.0222801355200085,1.20018634454945,1.2781462585034,23.0909090909091,11
"3092","Myotis_nattereri",0.0377327014061542,15.994613384039,2.692541,20.2352941176471,17
"3093","Myotis_nigricans",-0.277252078402376,-0.619444444444444,-0.733333333333333,1.33333333333333,3
"3094","Myotis_septentrionalis",-0.00506608437500951,Inf,Inf,4.5,2
"3095","Myotis_sodalis",0.0409809298089112,7.66666666666667,7.66666666666667,24,1
"3096","Myotomys_unisulcatus",0.35902194264146,1.5,1.5,1,1
"3097","Myoxocephalus_aenaeus",-0.227593812152985,-0.714019166225049,-0.830065359477124,2.5,4
"3098","Myoxocephalus_jaok",-0.0295971595911143,-0.403531769540063,-0.403531769540063,6,1
"3099","Myoxocephalus_octodecemspinosus",0.00258870019315657,1.92545307413705,0.0621242484969939,18.3703703703704,27
"3100","Myoxocephalus_polyacanthocephalus",-6.28374601268142e-05,0.482721473796227,0.36015475657868,11,4
"3101","Myoxocephalus_quadricornis",-0.000422355948109005,0.0774647887323945,0.0774647887323945,8,1
"3102","Myoxocephalus_scorpioides",-0.000153493340483133,-0.978730946472882,-0.978730946472882,4,1
"3103","Myoxocephalus_scorpius",-0.025739493622149,Inf,0,11.3225806451613,31
"3104","Myoxocephalus_thompsonii",0.0564638361261983,3.35900852878465,3.35900852878465,7,1
"3105","Myripristis_berndti",0.157296027876534,1.98696566626014,0.526923076923077,5,3
"3106","Myripristis_jacobus",-0.00211892990699384,-1,-1,10,1
"3107","Myrmecobius_fasciatus",-0.021678494078278,0.514792001768949,-0.39904214559387,11.25,4
"3108","Myrmecophaga_tridactyla",-0.118361930937875,-0.836104269293924,-0.836104269293924,4.5,2
"3109","Myrmoborus_myotherinus",-0.0128593611710945,3.51421221846228,-0.86021176780747,16,3
"3110","Myrmotherula_axillaris",0.00859230077697235,17,17,11.5,2
"3111","Myrmotherula_longipennis",0.124567377886895,0.447550984852733,0.286811023622047,3.25,4
"3112","Myrmotherula_menetriesii",0.185889037087389,1.19617224880383,1.19617224880383,1,2
"3113","Myxine_glutinosa",-0.00741363736779069,Inf,0.192563079605199,18.3809523809524,21
"3114","Myzomela_rubratra",-0.0315947642279469,-0.423201653503895,-0.6089551410171,18.3333333333333,3
"3115","Myzomela_sanguinolenta",0.0358902177136655,Inf,Inf,11.5,2
"3116","Myzopsetta_ferruginea",-0.00448600718175431,1.42416129510783,0.0486217812539325,21.46875,32
"3117","Myzopsetta_proboscidea",-0.00883761828707909,-0.52944747178765,-0.52944747178765,22,2
"3118","Nactus_serpensinsula",0.183269967162768,20,20,7,1
"3119","Nandinia_binotata",-0.00413078756589701,-1,-1,14,1
"3120","Nanger_granti",-0.00321061451209788,-0.121931858550161,-0.338403041825095,18.7272727272727,11
"3121","Nannoperca_australis",-0.328692272723602,-0.992452830188679,-0.992452830188679,3,1
"3122","Nannoperca_obscura",-0.127559349668875,-0.642857142857143,-0.642857142857143,3,1
"3123","Nannoperca_oxleyana",0.0158789401110785,0.827586206896552,0.827586206896552,5,1
"3124","Nannopterum_auritus",0.0310194167169497,Inf,5.05,33.5789473684211,19
"3125","Nannopterum_brasilianum",0.0711576632967345,Inf,0.0704366175306514,2.04166666666667,24
"3126","Napaeozapus_insignis",-0.00484629058142527,2.86904761904762,0,12.6666666666667,3
"3127","Naso_brevirostris",0.000958345729326269,-0.137338849951399,-0.137338849951399,11,1
"3128","Naso_lituratus",0.0306814180864851,1.85611599872907,0.374719025244114,9,6
"3129","Naso_unicornis",0.0276313213756011,3.12020647716424,-0.206920406970503,8.66666666666667,3
"3130","Naso_vlamingii",0.014769851378583,2.04157127777702,2.04157127777702,20,2
"3131","Nasua_narica",-0.08537626544749,-0.175634281062885,-0.214362910375802,2,3
"3132","Natator_depressus",-0.00207228745272804,-0.000438499291843009,-0.191489361702128,18.4,5
"3133","Natrix_maura",-0.021965946846751,-1,-1,13,1
"3134","Natrix_natrix",0.00253540870460995,0.357509093189515,-0.0244776119402986,15.5,4
"3135","Natrix_tessellata",0.0325485390576405,Inf,0.221177290142807,11,3
"3136","Naultinus_manukanus",0.0131623487705688,1.17241379310345,1.17241379310345,25,1
"3137","Nebris_microps",-0.0395085412836619,-0.19047619047619,-0.19047619047619,1,1
"3138","Nebrius_ferrugineus",-0.0131472249624083,-0.366666666666667,-0.366666666666667,5,2
"3139","Necromys_lasiurus",-0.000130216726347495,-0.428571428571428,-0.428571428571428,1,1
"3140","Necrosyrtes_monachus",-0.00792814521145213,-0.561188419124908,-0.58030303030303,31.25,12
"3141","Nectomys_squamipes",0.0072764993874272,Inf,0.55,2.33333333333333,6
"3142","Necturus_maculosus",-0.14867456272566,-0.65962962962963,-0.694444444444444,1,3
"3143","Neetroplus_nematopus",-0.258972625625424,-0.909090909090909,-0.909090909090909,3,1
"3144","Negaprion_acutidens",-0.037568966552924,-0.483377275186964,-0.302325581395349,9.33333333333333,3
"3145","Negaprion_brevirostris",-0.0781977556992895,-0.42037037037037,-0.42037037037037,13.5,2
"3146","Nemadactylus_douglasii",-0.028167486110948,-0.433663166397415,-0.433663166397415,8,1
"3147","Nemadactylus_macropterus",-0.0162482998733276,-0.590039244698802,-0.590039244698802,40,2
"3148","Nemadoras_hemipeltis",-0.00232511465669918,-1,-1,10,1
"3149","Nemadoras_humeralis",-0.0121873625951246,-1,-1,9.54545454545454,11
"3150","Nematalosa_erebi",-0.0273326235909853,0.229167863714605,-0.00699300699300698,5.33333333333333,12
"3151","Nematalosa_nasus",-0.106260262341283,-0.388461538461538,-0.388461538461538,2,1
"3152","Nemichthys_scolopaceus",-0.00294886753034957,0.954339179176846,0.332824517113838,11.5714285714286,7
"3153","Nemipterus_virgatus",-0.00199199162044578,-0.298076923076923,-0.298076923076923,15,1
"3154","Nemosia_pileata",0.00827853703164391,0.111111111111111,0.111111111111111,5,1
"3155","Neoarius_berneyi",-0.0630284671984123,-0.692073170731707,-0.692073170731707,5,1
"3156","Neoarius_graeffei",0.151535982546375,26.0656862745098,26.0656862745098,3,2
"3157","Neoarius_leptaspis",0.000922462366045488,-0.285714285714286,-0.285714285714286,18,1
"3158","Neoarius_midgleyorum",-0.0476852702936013,-0.808463251670379,-0.808463251670379,5,1
"3159","Neoceratodus_forsteri",0.0494548169737666,0.494505494505495,0.494505494505495,5,1
"3160","Neochmia_temporalis",-0.0412798633315484,-0.491211510005709,-0.491211510005709,11.5,2
"3161","Neocyttus_rhomboidalis",-0.0209822507718219,-0.0933333333333334,-0.0933333333333334,2,1
"3162","Neofelis_nebulosa",-0.0135558502074077,-0.489185479672488,-0.489185479672488,8.5,2
"3163","Neoglyphidodon_nigroris",-0.05043293909508,-0.109289617486339,-0.109289617486339,1,2
"3164","Neogobius_melanostomus",0.208337565170535,Inf,22.2668528316676,9.57142857142857,14
"3165","Neomys_fodiens",0.00917687955202674,1.04247104247104,1.04247104247104,10,2
"3166","Neoodax_balteatus",-0.0424231013057823,-0.492382795198711,-0.558134040725422,10,4
"3167","Neopelma_pallescens",0.0123806092680827,6.85714285714286,6.85714285714286,13,1
"3168","Neophema_chrysogaster",-0.0459139822133177,-0.864197530864197,-1,25.1111111111111,9
"3169","Neophoca_cinerea",-0.0137404780404515,-0.214578333384337,-0.238095238095238,17.0833333333333,48
"3170","Neophocaena_phocaenoides",-0.0103376043522044,-0.0141211091669514,-0.333333333333333,7.52631578947368,19
"3171","Neophron_percnopterus",-0.00898927050955745,0.245060302819576,-0.437704918032787,18,6
"3172","Neopomacentrus_azysron",-0.489707724875498,-0.637245035398994,-0.5713520134742,1,4
"3173","Neopomacentrus_bankieri",-0.523138724026069,-0.712979890310786,-0.712979890310786,1,1
"3174","Neopomacentrus_cyanomos",-0.0480260528493309,-0.228353037895396,-0.690322580645161,13.75,4
"3175","Neoscorpis_lithophilus",4.65083013555591e-05,NA,NA,7,1
"3176","Neosilurus_ater",-0.00860273930431522,-0.180322369470173,-0.325581395348837,4.8,5
"3177","Neosilurus_hyrtlii",-0.005617929535888,-0.450406504065041,-0.450406504065041,3.5,2
"3178","Neotoma_albigula",0.0374259955701154,3.08333333333333,3.08333333333333,9,1
"3179","Neotoma_fuscipes",0.0190439290982764,0.323232323232323,0,1,3
"3180","Neotoma_magister",0.0187671936423205,3.1,3.1,17,1
